,group,timespan,magnitude,drop,shape,startdate,enddate,recoverytime,pre_slope,recovery_slope,pre_post_difference
1878,1878,0 days 00:08:00,14807.0,26.13676480971546,-113.0,2013-06-27 15:26:00,2013-06-27 15:34:00,0 days 00:14:00,-4256.442860718949,3350.0,-41.67263173438039
1879,1879,0 days 00:14:00,9914.0,16.73220705135779,-476.375,2013-06-27 17:00:00,2013-06-27 17:14:00,0 days 00:32:00,-7823.356078692844,-181.0,-3229.1275886233816
1880,1880,0 days 00:40:00,22900.0,36.89561280551662,-337.57142857142856,2013-06-28 07:16:00,2013-06-28 07:56:00,0 days 02:12:00,969.9311305828247,-341.6,-1402.1733463426078
1881,1881,0 days 00:06:00,11680.0,14.93739848835574,-230.25,2013-06-29 23:34:00,2013-06-29 23:40:00,0 days 00:18:00,-448.78349795424583,-258.3333333333333,395.6298097025115
1882,1882,0 days 00:04:00,8474.0,10.945774884393813,3560.0,2013-06-29 23:38:00,2013-06-29 23:42:00,0 days 00:04:00,-15321.03492781795,3560.0,873.7800088168578
1883,1883,0 days 00:06:00,10217.0,22.53468316460443,-26.5,2013-07-02 14:04:00,2013-07-02 14:10:00,0 days 00:08:00,-12221.930907925573,56.0,-836.90233786302
1884,1884,0 days 00:14:00,14186.0,19.813956086932222,-254.0,2013-07-03 02:00:00,2013-07-03 02:14:00,0 days 00:06:00,4603.452904970833,-299.7142857142857,-712.1323562208947
1885,1885,0 days 00:10:00,11730.0,16.968522161786822,279.6666666666667,2013-07-03 02:46:00,2013-07-03 02:56:00,0 days 00:10:00,313.5678899245586,301.2,-4987.314876960146
1886,1886,0 days 00:04:00,11647.0,16.848455039925938,3484.0,2013-07-03 02:54:00,2013-07-03 02:58:00,0 days 00:04:00,-13756.557657414169,3484.0,-4300.2598923304
1887,1887,0 days 00:06:00,11624.0,16.83807978677173,-318.5,2013-07-03 02:58:00,2013-07-03 03:04:00,0 days 00:06:00,-6577.608535393829,-32.333333333333336,-4279.460702490249
1888,1888,0 days 00:10:00,11650.0,17.067596472208393,67.33333333333333,2013-07-03 03:06:00,2013-07-03 03:16:00,0 days 00:10:00,-41.078592398471415,363.6,-3313.9537506229144
1889,1889,0 days 00:06:00,11497.0,16.766318614011553,-18.25,2013-07-03 03:20:00,2013-07-03 03:26:00,0 days 00:06:00,575.2263844755217,389.6666666666667,-1134.3334846908788
1890,1890,0 days 00:06:00,11400.0,16.556772300810408,15.75,2013-07-03 03:36:00,2013-07-03 03:42:00,0 days 00:06:00,-49.40299491919086,391.0,164.04705471303487
1891,1891,0 days 00:06:00,11312.0,16.408471134319697,309.5,2013-07-03 03:52:00,2013-07-03 03:58:00,0 days 00:06:00,171.66475590915078,383.3333333333333,986.054712786091
1892,1892,0 days 00:08:00,11475.0,16.605406344061123,2295.2,2013-07-03 03:56:00,2013-07-03 04:04:00,0 days 00:08:00,-15438.19977415814,2295.2,1284.4443469748826
1893,1893,0 days 00:06:00,11037.0,16.03655701499477,34.75,2013-07-03 04:08:00,2013-07-03 04:14:00,0 days 00:06:00,1604.3458496487847,381.0,1411.6911779483603
1894,1894,0 days 00:06:00,11176.0,16.152856667967455,66.75,2013-07-03 04:18:00,2013-07-03 04:24:00,0 days 00:12:00,1099.8103958136398,-389.0,1476.715527602082
1895,1895,0 days 00:06:00,9653.0,14.227390637896477,-61.75,2013-07-03 04:26:00,2013-07-03 04:32:00,0 days 00:06:00,-526.921138982997,-24.333333333333332,1722.3268453119736
1896,1896,0 days 00:06:00,7138.0,10.468271078064745,203.75,2013-07-03 04:38:00,2013-07-03 04:44:00,0 days 00:06:00,816.3864038070615,212.66666666666666,1902.2637713405945
1897,1897,0 days 00:06:00,6579.0,9.546681370984118,-58.25,2013-07-03 04:46:00,2013-07-03 04:52:00,0 days 07:10:00,7024.144145790575,-320.0,1543.95470950136
1898,1898,0 days 00:06:00,26650.0,58.86380704156911,113.75,2013-07-03 10:48:00,2013-07-03 10:54:00,0 days 00:06:00,-3012.3454819146973,-39.333333333333336,1622.9574933846698
1899,1899,0 days 00:06:00,30607.0,66.3983859770913,267.0,2013-07-03 12:04:00,2013-07-03 12:10:00,0 days 00:06:00,7496.416126644308,122.0,2556.807166954851
1900,1900,0 days 00:34:00,32643.0,71.74601081366214,-476.5,2013-07-03 15:02:00,2013-07-03 15:36:00,0 days 02:36:00,11674.218294701324,1149.5,-10347.625653495337
1901,1901,0 days 00:10:00,6930.0,11.319645219777527,-165.5,2013-07-03 18:44:00,2013-07-03 18:54:00,0 days 00:30:00,-4252.982320728849,-196.0,-3575.371603468583
1902,1902,0 days 00:14:00,15144.0,23.73370110330994,-1332.875,2013-07-03 19:18:00,2013-07-03 19:32:00,0 days 00:28:00,-4341.096586048592,-80.6,-2590.9688067850793
1903,1903,0 days 00:10:00,11282.0,17.04332588071786,-1023.5,2013-07-03 20:40:00,2013-07-03 20:50:00,0 days 00:38:00,-5672.7022642674565,-601.5,258.83090381005377
1904,1904,0 days 00:08:00,49829.0,75.13306494172284,1423.8,2013-07-03 20:52:00,2013-07-03 21:00:00,0 days 00:08:00,-18841.241870301037,1802.25,3059.6762525829836
