,group,timespan,magnitude,drop,shape,startdate,enddate,recoverytime
1814,1814,0 days 00:10:00,7701.0,11.510522539758455,-113.16666666666667,2013-05-20 17:08:00,2013-05-20 17:18:00,0 days 00:18:00
1815,1815,0 days 00:22:00,10736.0,15.534205347841194,-93.58333333333333,2013-05-20 17:42:00,2013-05-20 18:04:00,0 days 00:28:00
1816,1816,0 days 00:08:00,16672.0,20.25119646284284,-3324.0,2013-05-20 21:46:00,2013-05-20 21:54:00,1 days 00:50:00
1817,1817,0 days 00:16:00,12384.0,15.869191932135635,-74.33333333333333,2013-05-20 21:52:00,2013-05-20 22:08:00,0 days 00:24:00
1818,1818,0 days 00:12:00,13999.0,17.785089948165464,-213.28571428571428,2013-05-20 22:40:00,2013-05-20 22:52:00,0 days 22:10:00
1819,1819,0 days 00:12:00,13363.0,17.244138180222734,-223.85714285714286,2013-05-20 22:56:00,2013-05-20 23:08:00,0 days 00:26:00
1820,1820,0 days 00:16:00,11482.0,15.08764552836982,-282.44444444444446,2013-05-21 00:58:00,2013-05-21 01:14:00,0 days 01:34:00
1821,1821,0 days 00:14:00,7066.0,9.545423843296192,-117.875,2013-05-21 01:20:00,2013-05-21 01:34:00,0 days 00:26:00
1822,1822,0 days 00:06:00,6947.0,12.909280112981747,-19.25,2013-05-21 14:12:00,2013-05-21 14:18:00,0 days 00:08:00
1823,1823,0 days 00:32:00,11541.0,21.64722211801778,-170.11764705882354,2013-05-23 14:40:00,2013-05-23 15:12:00,0 days 00:42:00
1824,1824,0 days 00:06:00,12810.0,24.32401640589397,54.75,2013-05-24 10:16:00,2013-05-24 10:22:00,0 days 00:06:00
1825,1825,0 days 00:50:00,36886.0,61.97244623655914,-474.88461538461536,2013-05-24 16:34:00,2013-05-24 17:24:00,0 days 03:08:00
1826,1826,0 days 00:22:00,21943.0,45.66511279447265,-375.0,2013-05-24 18:06:00,2013-05-24 18:28:00,0 days 00:22:00
1827,1827,0 days 00:36:00,29239.0,52.579618407092376,-359.7368421052632,2013-05-25 04:58:00,2013-05-25 05:34:00,0 days 10:12:00
1828,1828,0 days 00:14:00,19963.0,41.568798933866404,-1685.0,2013-05-25 06:50:00,2013-05-25 07:04:00,0 days 05:50:00
1829,1829,0 days 00:24:00,32362.0,61.41379637536768,-677.5384615384615,2013-05-29 16:04:00,2013-05-29 16:28:00,0 days 00:36:00
1830,1830,0 days 00:26:00,36627.0,57.25384146436778,-673.7142857142857,2013-05-29 19:10:00,2013-05-29 19:36:00,0 days 00:40:00
1831,1831,0 days 00:06:00,15502.0,22.622070455009776,378.0,2013-05-29 20:04:00,2013-05-29 20:10:00,0 days 00:06:00
1832,1832,0 days 00:14:00,7929.0,10.258765687669808,-952.75,2013-05-30 20:20:00,2013-05-30 20:34:00,0 days 00:56:00
1833,1833,0 days 00:24:00,12141.0,15.103564097779426,-110.84615384615384,2013-05-30 21:52:00,2013-05-30 22:16:00,0 days 00:46:00
1834,1834,0 days 00:20:00,9539.0,19.970689835653715,-619.4545454545455,2013-05-31 10:28:00,2013-05-31 10:48:00,0 days 01:36:00
1835,1835,0 days 00:10:00,18546.0,35.4025884778376,-932.8333333333334,2013-05-31 13:42:00,2013-05-31 13:52:00,0 days 00:32:00
1836,1836,0 days 00:06:00,12451.0,25.68275577557756,1435.75,2013-05-31 13:56:00,2013-05-31 14:02:00,0 days 00:06:00
1837,1837,0 days 00:06:00,29635.0,50.679777682770414,-747.25,2013-06-01 07:56:00,2013-06-01 08:02:00,0 days 06:18:00
1838,1838,0 days 00:06:00,11723.0,18.012107430397634,140.25,2013-06-02 14:28:00,2013-06-02 14:34:00,0 days 00:06:00
1839,1839,0 days 00:54:00,34123.0,66.14266330684241,-269.32142857142856,2013-06-04 15:06:00,2013-06-04 16:00:00,0 days 01:18:00
1840,1840,0 days 00:08:00,19964.0,23.20397038483442,-153.2,2013-06-05 22:20:00,2013-06-05 22:28:00,0 days 00:08:00
1841,1841,0 days 00:26:00,13895.0,25.442194309151503,-467.0,2013-06-06 14:42:00,2013-06-06 15:08:00,0 days 01:20:00
1842,1842,0 days 00:06:00,26103.0,47.53259523636098,-6502.0,2013-06-07 14:04:00,2013-06-07 14:10:00,0 days 00:10:00
1843,1843,0 days 00:06:00,26557.0,47.96279573776413,3044.25,2013-06-07 14:08:00,2013-06-07 14:14:00,0 days 00:06:00
1844,1844,0 days 00:06:00,14807.0,25.748169788025805,-517.0,2013-06-08 13:14:00,2013-06-08 13:20:00,0 days 00:24:00
1845,1845,0 days 00:08:00,66473.0,75.55982449360039,-47.6,2013-06-09 19:40:00,2013-06-09 19:48:00,0 days 00:08:00
1846,1846,0 days 00:08:00,9153.0,10.405629703735713,-2.4,2013-06-09 19:48:00,2013-06-09 19:56:00,0 days 00:08:00
1847,1847,0 days 00:04:00,7420.0,8.43546076714945,2673.6666666666665,2013-06-09 19:54:00,2013-06-09 19:58:00,0 days 00:04:00
1848,1848,0 days 00:06:00,12292.0,13.79898741566474,-82.25,2013-06-09 20:26:00,2013-06-09 20:32:00,0 days 00:10:00
1849,1849,0 days 00:06:00,11374.0,12.628516865409807,-126.25,2013-06-09 20:46:00,2013-06-09 20:52:00,0 days 00:08:00
1850,1850,0 days 00:16:00,12569.0,17.383547244965698,-450.0,2013-06-10 06:20:00,2013-06-10 06:36:00,0 days 10:52:00
1851,1851,0 days 00:04:00,7593.0,11.277625950570354,2015.0,2013-06-10 06:24:00,2013-06-10 06:28:00,0 days 00:04:00
1852,1852,0 days 00:56:00,30929.0,66.4568113450795,-232.6206896551724,2013-06-11 13:04:00,2013-06-11 14:00:00,0 days 01:20:00
1853,1853,0 days 00:20:00,14719.0,27.62471378702,-189.72727272727272,2013-06-13 12:54:00,2013-06-13 13:14:00,0 days 00:42:00
1854,1854,0 days 00:22:00,30198.0,50.620222609628534,-450.6666666666667,2013-06-13 15:28:00,2013-06-13 15:50:00,0 days 00:54:00
1855,1855,0 days 00:06:00,15497.0,18.696087538756643,62.25,2013-06-15 21:14:00,2013-06-15 21:20:00,0 days 00:06:00
1856,1856,0 days 00:06:00,10591.0,12.735383949399974,145.0,2013-06-15 22:10:00,2013-06-15 22:16:00,0 days 00:06:00
1857,1857,0 days 01:16:00,35732.0,65.53804955888558,-209.07692307692307,2013-06-17 15:08:00,2013-06-17 16:24:00,0 days 01:56:00
1858,1858,0 days 00:14:00,16841.0,22.636056936249133,-722.625,2013-06-18 02:50:00,2013-06-18 03:04:00,0 days 15:26:00
1859,1859,0 days 00:06:00,11878.0,16.353223008508408,-17.0,2013-06-18 18:04:00,2013-06-18 18:10:00,0 days 00:08:00
1860,1860,0 days 00:04:00,11097.0,15.163772017326906,4141.666666666667,2013-06-18 18:08:00,2013-06-18 18:12:00,0 days 00:04:00
1861,1861,0 days 00:06:00,9382.0,12.379595175890003,550.75,2013-06-18 18:16:00,2013-06-18 18:22:00,0 days 00:06:00
1862,1862,0 days 00:06:00,27249.0,35.517929065811586,298.5,2013-06-18 19:22:00,2013-06-18 19:28:00,0 days 00:06:00
1863,1863,0 days 00:30:00,13860.0,16.413049914145304,-688.0,2013-06-18 23:58:00,2013-06-19 00:28:00,4 days 20:28:00
1864,1864,0 days 00:04:00,7566.0,9.681258077311867,1661.3333333333333,2013-06-19 00:02:00,2013-06-19 00:06:00,0 days 00:04:00
1865,1865,0 days 00:06:00,6826.0,8.494698591268858,-1091.25,2013-06-19 00:26:00,2013-06-19 00:32:00,0 days 19:18:00
1866,1866,0 days 00:14:00,7126.0,9.060394151303242,-874.25,2013-06-19 01:22:00,2013-06-19 01:36:00,0 days 18:04:00
1867,1867,0 days 00:06:00,7964.0,12.624637382496076,166.0,2013-06-19 15:28:00,2013-06-19 15:34:00,0 days 00:06:00
1868,1868,0 days 00:14:00,11582.0,14.079918306811408,-328.5,2013-06-19 20:36:00,2013-06-19 20:50:00,0 days 01:08:00
1869,1869,0 days 00:06:00,19795.0,24.095285625601008,119.75,2013-06-19 21:38:00,2013-06-19 21:44:00,0 days 00:06:00
1870,1870,0 days 00:08:00,22764.0,27.433116413593638,524.0,2013-06-19 22:04:00,2013-06-19 22:12:00,0 days 00:08:00
1871,1871,0 days 00:46:00,11330.0,20.922201909404833,-135.66666666666666,2013-06-20 14:50:00,2013-06-20 15:36:00,0 days 01:02:00
1872,1872,0 days 00:06:00,30311.0,45.120426330048524,-292.75,2013-06-21 01:34:00,2013-06-21 01:40:00,0 days 00:08:00
1873,1873,0 days 00:08:00,15247.0,20.241350927966437,-151.0,2013-06-21 20:06:00,2013-06-21 20:14:00,0 days 00:10:00
1874,1874,0 days 00:04:00,8467.0,11.23167738940107,2588.0,2013-06-21 20:12:00,2013-06-21 20:16:00,0 days 00:04:00
1875,1875,0 days 00:50:00,34312.0,69.30877065406213,-141.46153846153845,2013-06-24 15:20:00,2013-06-24 16:10:00,0 days 00:50:00
1876,1876,0 days 00:06:00,8520.0,11.10271312778545,-81.75,2013-06-24 19:04:00,2013-06-24 19:10:00,0 days 00:08:00
1877,1877,0 days 00:18:00,10258.0,19.70835174547061,-155.9,2013-06-27 12:58:00,2013-06-27 13:16:00,0 days 00:36:00
1878,1878,0 days 00:08:00,14807.0,26.13676480971546,-113.0,2013-06-27 15:26:00,2013-06-27 15:34:00,0 days 00:14:00
1879,1879,0 days 00:14:00,9914.0,16.73220705135779,-476.375,2013-06-27 17:00:00,2013-06-27 17:14:00,0 days 00:18:00
1880,1880,0 days 00:40:00,22900.0,36.89561280551662,-337.57142857142856,2013-06-28 07:16:00,2013-06-28 07:56:00,0 days 08:58:00
1881,1881,0 days 00:06:00,11680.0,14.93739848835574,-230.25,2013-06-29 23:34:00,2013-06-29 23:40:00,0 days 19:26:00
1882,1882,0 days 00:04:00,8474.0,10.945774884393813,3560.0,2013-06-29 23:38:00,2013-06-29 23:42:00,0 days 00:04:00
1883,1883,0 days 00:06:00,10217.0,22.53468316460443,-26.5,2013-07-02 14:04:00,2013-07-02 14:10:00,0 days 00:06:00
1884,1884,0 days 00:14:00,14186.0,19.813956086932222,-254.0,2013-07-03 02:00:00,2013-07-03 02:14:00,0 days 20:24:00
1885,1885,0 days 00:10:00,11730.0,16.968522161786822,279.6666666666667,2013-07-03 02:46:00,2013-07-03 02:56:00,0 days 00:10:00
1886,1886,0 days 00:04:00,11647.0,16.848455039925938,3484.0,2013-07-03 02:54:00,2013-07-03 02:58:00,0 days 00:04:00
1887,1887,0 days 00:06:00,11624.0,16.83807978677173,-318.5,2013-07-03 02:58:00,2013-07-03 03:04:00,0 days 00:06:00
1888,1888,0 days 00:10:00,11650.0,17.067596472208393,67.33333333333333,2013-07-03 03:06:00,2013-07-03 03:16:00,0 days 00:10:00
1889,1889,0 days 00:06:00,11497.0,16.766318614011553,-18.25,2013-07-03 03:20:00,2013-07-03 03:26:00,0 days 00:06:00
1890,1890,0 days 00:06:00,11400.0,16.556772300810408,15.75,2013-07-03 03:36:00,2013-07-03 03:42:00,0 days 00:06:00
1891,1891,0 days 00:06:00,11312.0,16.408471134319697,309.5,2013-07-03 03:52:00,2013-07-03 03:58:00,0 days 00:06:00
1892,1892,0 days 00:08:00,11475.0,16.605406344061123,2295.2,2013-07-03 03:56:00,2013-07-03 04:04:00,0 days 00:08:00
1893,1893,0 days 00:06:00,11037.0,16.03655701499477,34.75,2013-07-03 04:08:00,2013-07-03 04:14:00,0 days 00:06:00
1894,1894,0 days 00:06:00,11176.0,16.152856667967455,66.75,2013-07-03 04:18:00,2013-07-03 04:24:00,0 days 17:00:00
1895,1895,0 days 00:06:00,9653.0,14.227390637896477,-61.75,2013-07-03 04:26:00,2013-07-03 04:32:00,0 days 00:06:00
1896,1896,0 days 00:06:00,7138.0,10.468271078064745,203.75,2013-07-03 04:38:00,2013-07-03 04:44:00,0 days 00:06:00
1897,1897,0 days 00:06:00,6579.0,9.546681370984118,-58.25,2013-07-03 04:46:00,2013-07-03 04:52:00,0 days 16:30:00
1898,1898,0 days 00:06:00,26650.0,58.86380704156911,113.75,2013-07-03 10:48:00,2013-07-03 10:54:00,0 days 00:06:00
1899,1899,0 days 00:06:00,30607.0,66.3983859770913,267.0,2013-07-03 12:04:00,2013-07-03 12:10:00,0 days 00:06:00
1900,1900,0 days 00:34:00,32643.0,71.74601081366214,-476.5,2013-07-03 15:02:00,2013-07-03 15:36:00,0 days 00:58:00
1901,1901,0 days 00:10:00,6930.0,11.319645219777527,-165.5,2013-07-03 18:44:00,2013-07-03 18:54:00,0 days 00:16:00
1902,1902,0 days 00:14:00,15144.0,23.73370110330994,-1332.875,2013-07-03 19:18:00,2013-07-03 19:32:00,0 days 00:58:00
1903,1903,0 days 00:10:00,11282.0,17.04332588071786,-1023.5,2013-07-03 20:40:00,2013-07-03 20:50:00,0 days 00:20:00
1904,1904,0 days 00:08:00,49829.0,75.13306494172284,1423.8,2013-07-03 20:52:00,2013-07-03 21:00:00,0 days 00:08:00
1905,1905,0 days 00:06:00,6785.0,9.974714063097238,-790.75,2013-07-03 21:42:00,2013-07-03 21:48:00,0 days 00:08:00
1906,1906,0 days 00:06:00,14369.0,21.645602036666006,238.75,2013-07-03 23:46:00,2013-07-03 23:52:00,0 days 18:56:00
1907,1907,0 days 00:08:00,12500.0,19.777229289285486,-52.4,2013-07-03 23:56:00,2013-07-04 00:04:00,0 days 00:08:00
1908,1908,0 days 00:06:00,16568.0,26.691153963881234,247.0,2013-07-04 00:08:00,2013-07-04 00:14:00,0 days 00:12:00
1909,1909,0 days 00:06:00,16611.0,26.186272346060463,587.25,2013-07-04 00:14:00,2013-07-04 00:20:00,0 days 00:06:00
1910,1910,0 days 00:04:00,6705.0,10.620772679032484,-1005.3333333333334,2013-07-04 00:58:00,2013-07-04 01:02:00,0 days 00:08:00
1911,1911,0 days 00:06:00,8714.0,13.488120114542227,85.25,2013-07-04 01:24:00,2013-07-04 01:30:00,0 days 00:12:00
1912,1912,0 days 00:04:00,7825.0,12.14025288961291,2586.3333333333335,2013-07-04 01:34:00,2013-07-04 01:38:00,0 days 00:04:00
1913,1913,0 days 00:24:00,45619.0,71.44266608199956,-1301.1538461538462,2013-07-04 01:58:00,2013-07-04 02:22:00,0 days 00:46:00
1914,1914,0 days 00:06:00,7795.0,15.865423756411303,1089.75,2013-07-04 02:20:00,2013-07-04 02:26:00,0 days 00:06:00
1915,1915,0 days 00:06:00,8404.0,13.743479042993343,559.25,2013-07-04 03:40:00,2013-07-04 03:46:00,0 days 00:06:00
1916,1916,0 days 00:06:00,8524.0,13.690973337616455,-65.0,2013-07-04 04:28:00,2013-07-04 04:34:00,0 days 00:32:00
1917,1917,0 days 00:10:00,12730.0,20.773837693173846,-128.66666666666666,2013-07-04 04:40:00,2013-07-04 04:50:00,0 days 00:10:00
1918,1918,0 days 00:10:00,7260.0,11.664899257688234,264.6666666666667,2013-07-04 04:50:00,2013-07-04 05:00:00,0 days 00:10:00
1919,1919,0 days 00:10:00,6927.0,11.225448888312698,-9.333333333333334,2013-07-04 05:46:00,2013-07-04 05:56:00,0 days 00:10:00
1920,1920,0 days 00:06:00,6993.0,11.859778848110707,-663.5,2013-07-04 07:04:00,2013-07-04 07:10:00,0 days 00:14:00
1921,1921,0 days 00:04:00,7595.0,13.061498245855404,-342.3333333333333,2013-07-04 07:32:00,2013-07-04 07:36:00,0 days 09:40:00
1922,1922,0 days 00:08:00,8567.0,19.78110785287123,-932.4,2013-07-04 11:54:00,2013-07-04 12:02:00,0 days 00:14:00
1923,1923,0 days 00:06:00,25274.0,58.18407845665086,75.0,2013-07-04 12:32:00,2013-07-04 12:38:00,0 days 00:06:00
1924,1924,0 days 00:08:00,8892.0,20.133134085042798,254.4,2013-07-04 12:46:00,2013-07-04 12:54:00,0 days 00:08:00
1925,1925,0 days 00:04:00,8519.0,19.288593035366574,2272.3333333333335,2013-07-04 12:52:00,2013-07-04 12:56:00,0 days 00:04:00
1926,1926,0 days 00:26:00,29601.0,84.41991786447639,-470.07142857142856,2013-07-04 13:08:00,2013-07-04 13:34:00,0 days 01:00:00
1927,1927,0 days 00:10:00,7475.0,24.24822395951601,-288.1666666666667,2013-07-04 13:56:00,2013-07-04 14:06:00,0 days 00:12:00
1928,1928,0 days 00:04:00,10898.0,31.50712654312065,2409.3333333333335,2013-07-04 14:06:00,2013-07-04 14:10:00,0 days 00:04:00
1929,1929,0 days 00:06:00,7002.0,22.198269029578668,-1726.75,2013-07-04 14:10:00,2013-07-04 14:16:00,0 days 00:12:00
1930,1930,0 days 00:08:00,11345.0,28.208060866754508,2114.2,2013-07-04 14:42:00,2013-07-04 14:50:00,0 days 00:08:00
1931,1931,0 days 00:06:00,7547.0,17.398621389215492,128.5,2013-07-04 15:10:00,2013-07-04 15:16:00,0 days 00:06:00
1932,1932,0 days 00:08:00,11755.0,28.467294698859362,-627.4,2013-07-04 15:22:00,2013-07-04 15:30:00,0 days 00:12:00
1933,1933,0 days 00:06:00,30226.0,50.67735229025552,1349.75,2013-07-04 17:36:00,2013-07-04 17:42:00,0 days 00:06:00
1934,1934,0 days 00:04:00,6534.0,9.460105112279024,1146.3333333333333,2013-07-04 19:16:00,2013-07-04 19:20:00,0 days 00:04:00
1935,1935,0 days 00:06:00,8957.0,12.76016810314124,838.25,2013-07-04 19:32:00,2013-07-04 19:38:00,0 days 00:06:00
1936,1936,0 days 00:10:00,6919.0,9.837207649107839,-20.333333333333332,2013-07-04 20:28:00,2013-07-04 20:38:00,0 days 00:16:00
1937,1937,0 days 00:06:00,10895.0,15.343125519300372,544.75,2013-07-04 20:38:00,2013-07-04 20:44:00,0 days 00:06:00
1938,1938,0 days 00:06:00,7608.0,10.710062503519353,-152.25,2013-07-04 20:56:00,2013-07-04 21:02:00,0 days 00:10:00
1939,1939,0 days 00:08:00,7673.0,10.657388502298701,-94.0,2013-07-04 21:14:00,2013-07-04 21:22:00,0 days 00:10:00
1940,1940,0 days 00:06:00,9418.0,13.099294824540664,709.0,2013-07-04 22:26:00,2013-07-04 22:32:00,0 days 00:06:00
1941,1941,0 days 00:18:00,19550.0,35.91307382846226,-495.0,2013-07-06 07:52:00,2013-07-06 08:10:00,0 days 08:06:00
1942,1942,0 days 00:14:00,20785.0,41.6407893418812,-2599.5,2013-07-06 08:14:00,2013-07-06 08:28:00,0 days 06:32:00
1943,1943,0 days 00:06:00,14192.0,32.75933705738424,839.5,2013-07-06 08:26:00,2013-07-06 08:32:00,0 days 00:06:00
1944,1944,0 days 00:08:00,10078.0,21.38885351670274,-1624.4,2013-07-06 08:46:00,2013-07-06 08:54:00,0 days 05:20:00
1945,1945,0 days 00:08:00,39164.0,95.28953771289538,-2248.2,2013-07-06 09:46:00,2013-07-06 09:54:00,0 days 01:08:00
1946,1946,0 days 00:10:00,28706.0,38.831773172447384,-2279.5,2013-07-06 23:20:00,2013-07-06 23:30:00,0 days 21:12:00
1947,1947,0 days 00:06:00,16780.0,27.263274192500162,-1030.5,2013-07-06 23:30:00,2013-07-06 23:36:00,0 days 00:06:00
1948,1948,0 days 00:08:00,18760.0,29.374461755265017,173.6,2013-07-06 23:52:00,2013-07-07 00:00:00,0 days 00:08:00
1949,1949,0 days 00:04:00,13117.0,18.317529919423535,2689.3333333333335,2013-07-07 00:02:00,2013-07-07 00:06:00,0 days 00:04:00
1950,1950,0 days 00:08:00,47036.0,60.260073025430785,-742.2,2013-07-07 22:40:00,2013-07-07 22:48:00,0 days 22:58:00
1951,1951,0 days 00:08:00,24248.0,34.4995375969268,-31.8,2013-07-08 03:52:00,2013-07-08 04:00:00,0 days 00:08:00
1952,1952,0 days 00:08:00,11534.0,17.75882244256944,-2262.0,2013-07-08 05:28:00,2013-07-08 05:36:00,0 days 13:04:00
1953,1953,0 days 00:06:00,25780.0,59.25619454787846,-6410.75,2013-07-08 12:46:00,2013-07-08 12:52:00,0 days 00:36:00
1954,1954,0 days 00:06:00,18625.0,51.23655470275921,626.0,2013-07-08 12:50:00,2013-07-08 12:56:00,0 days 00:06:00
1955,1955,0 days 00:06:00,18035.0,39.74480463671023,-44.75,2013-07-08 14:12:00,2013-07-08 14:18:00,0 days 00:06:00
1956,1956,0 days 00:06:00,40191.0,88.69444321843139,34.75,2013-07-08 14:38:00,2013-07-08 14:44:00,0 days 00:06:00
1957,1957,0 days 00:06:00,12944.0,18.888629465328037,97.5,2013-07-09 00:22:00,2013-07-09 00:28:00,0 days 00:06:00
1958,1958,0 days 00:10:00,44375.0,64.8150853003038,-333.5,2013-07-09 00:48:00,2013-07-09 00:58:00,0 days 18:36:00
1959,1959,0 days 00:04:00,11978.0,17.904602460425423,4081.0,2013-07-09 00:56:00,2013-07-09 01:00:00,0 days 00:04:00
1960,1960,0 days 00:10:00,13153.0,19.530484364327506,-353.8333333333333,2013-07-09 02:44:00,2013-07-09 02:54:00,0 days 16:36:00
1961,1961,0 days 00:04:00,8117.0,12.4137825561656,3548.3333333333335,2013-07-09 02:52:00,2013-07-09 02:56:00,0 days 00:04:00
1962,1962,0 days 00:06:00,41862.0,62.577732599856496,-10428.75,2013-07-09 03:46:00,2013-07-09 03:52:00,0 days 15:26:00
1963,1963,0 days 00:08:00,38995.0,60.902091239906916,1817.6,2013-07-09 03:50:00,2013-07-09 03:58:00,0 days 00:08:00
1964,1964,0 days 00:30:00,26087.0,65.0662210360911,-368.0625,2013-07-09 13:40:00,2013-07-09 14:10:00,0 days 00:46:00
1965,1965,0 days 00:06:00,35771.0,58.88230452674897,159.5,2013-07-10 18:06:00,2013-07-10 18:12:00,0 days 00:06:00
1966,1966,0 days 00:06:00,8984.0,12.524570966527733,-2230.0,2013-07-10 21:06:00,2013-07-10 21:12:00,0 days 00:10:00
1967,1967,0 days 00:04:00,10186.0,14.135050373289673,3105.0,2013-07-10 21:14:00,2013-07-10 21:18:00,0 days 00:04:00
1968,1968,0 days 00:16:00,11062.0,15.253933451922947,-769.5555555555555,2013-07-10 23:04:00,2013-07-10 23:20:00,3 days 22:34:00
1969,1969,0 days 00:04:00,8388.0,12.009449495311046,2529.6666666666665,2013-07-10 23:08:00,2013-07-10 23:12:00,0 days 00:04:00
1970,1970,0 days 00:08:00,12507.0,20.672043899375225,-397.2,2013-07-11 03:04:00,2013-07-11 03:12:00,0 days 00:34:00
1971,1971,0 days 00:10:00,10139.0,25.777992474321167,-85.16666666666667,2013-07-11 13:20:00,2013-07-11 13:30:00,0 days 02:36:00
1972,1972,0 days 00:08:00,8538.0,24.138418478414522,-1359.8,2013-07-11 13:36:00,2013-07-11 13:44:00,0 days 00:30:00
1973,1973,0 days 00:10:00,7087.0,20.615527823835706,63.833333333333336,2013-07-11 13:50:00,2013-07-11 14:00:00,0 days 00:14:00
1974,1974,0 days 00:08:00,7234.0,19.36140031582046,238.4,2013-07-11 16:06:00,2013-07-11 16:14:00,0 days 00:10:00
1975,1975,0 days 00:06:00,57267.0,91.0083432657926,-14402.25,2013-07-12 03:12:00,2013-07-12 03:18:00,0 days 17:06:00
1976,1976,0 days 00:06:00,47403.0,89.3368010403121,-498.5,2013-07-12 03:16:00,2013-07-12 03:22:00,0 days 00:06:00
1977,1977,0 days 00:06:00,7906.0,14.056360565383585,-100.5,2013-07-12 03:56:00,2013-07-12 04:02:00,0 days 00:42:00
1978,1978,0 days 00:08:00,15708.0,28.374790007044922,-1880.8,2013-07-12 04:02:00,2013-07-12 04:10:00,0 days 00:28:00
1979,1979,0 days 00:06:00,8303.0,15.381907778951074,302.25,2013-07-12 04:08:00,2013-07-12 04:14:00,0 days 00:06:00
1980,1980,0 days 00:06:00,7756.0,14.603927771187557,-858.0,2013-07-12 04:16:00,2013-07-12 04:22:00,0 days 00:10:00
1981,1981,0 days 00:06:00,11788.0,20.333603574077586,-3143.5,2013-07-12 05:46:00,2013-07-12 05:52:00,0 days 12:58:00
1982,1982,0 days 00:20:00,19592.0,40.83027675891964,-746.7272727272727,2013-07-12 06:44:00,2013-07-12 07:04:00,0 days 09:08:00
1983,1983,0 days 01:10:00,28668.0,61.02820649281533,-135.41666666666666,2013-07-12 16:22:00,2013-07-12 17:32:00,0 days 01:18:00
1984,1984,0 days 00:08:00,44137.0,70.09544682135086,-2470.4,2013-07-12 20:28:00,2013-07-12 20:36:00,0 days 00:12:00
1985,1985,0 days 00:06:00,12379.0,19.814960062747105,469.75,2013-07-12 20:38:00,2013-07-12 20:44:00,0 days 00:06:00
1986,1986,0 days 00:04:00,10152.0,16.64071336076188,2785.3333333333335,2013-07-12 20:46:00,2013-07-12 20:50:00,0 days 00:04:00
1987,1987,0 days 00:06:00,8839.0,18.916663099773146,-1805.0,2013-07-13 08:32:00,2013-07-13 08:38:00,0 days 06:26:00
1988,1988,0 days 00:06:00,43261.0,71.859738879107,164.25,2013-07-14 18:04:00,2013-07-14 18:10:00,0 days 00:06:00
1989,1989,0 days 00:10:00,32413.0,48.57262741454497,-350.6666666666667,2013-07-15 01:40:00,2013-07-15 01:50:00,0 days 00:40:00
1990,1990,0 days 00:04:00,17493.0,26.895756457564573,4793.0,2013-07-15 01:48:00,2013-07-15 01:52:00,0 days 00:04:00
1991,1991,0 days 00:06:00,10911.0,23.90404206375287,-2747.0,2013-07-15 09:10:00,2013-07-15 09:16:00,0 days 05:30:00
1992,1992,0 days 00:06:00,15852.0,36.17939061965081,-3967.25,2013-07-15 09:30:00,2013-07-15 09:36:00,0 days 04:28:00
1993,1993,0 days 00:08:00,10389.0,37.15266602295891,-147.8,2013-07-15 09:36:00,2013-07-15 09:44:00,0 days 00:34:00
1994,1994,0 days 00:14:00,10433.0,28.680998460523426,-57.25,2013-07-15 10:28:00,2013-07-15 10:42:00,0 days 00:22:00
1995,1995,0 days 00:20:00,11618.0,25.077706786392667,-134.9090909090909,2013-07-15 15:02:00,2013-07-15 15:22:00,0 days 00:30:00
1996,1996,0 days 00:06:00,19825.0,34.14688759516345,582.0,2013-07-15 19:04:00,2013-07-15 19:10:00,0 days 00:06:00
1997,1997,0 days 00:10:00,41883.0,69.26015345945231,206.0,2013-07-15 19:16:00,2013-07-15 19:26:00,0 days 00:10:00
1998,1998,0 days 00:06:00,12810.0,22.96810284546285,105.25,2013-07-16 17:34:00,2013-07-16 17:40:00,0 days 00:06:00
1999,1999,0 days 00:06:00,17850.0,30.75783161594927,-4550.75,2013-07-16 18:30:00,2013-07-16 18:36:00,0 days 01:36:00
2000,2000,0 days 00:24:00,27868.0,64.54661262304575,-9.461538461538462,2013-07-16 18:38:00,2013-07-16 19:02:00,0 days 00:28:00
2001,2001,0 days 00:06:00,12766.0,20.180208662662025,-134.75,2013-07-16 22:10:00,2013-07-16 22:16:00,0 days 21:14:00
2002,2002,0 days 00:26:00,34493.0,61.75896581977046,-531.7142857142857,2013-07-16 22:48:00,2013-07-16 23:14:00,0 days 00:40:00
2003,2003,0 days 00:28:00,12758.0,31.547192205929633,-322.6666666666667,2013-07-17 09:36:00,2013-07-17 10:04:00,0 days 04:08:00
2004,2004,0 days 00:24:00,7960.0,22.227186417960468,-97.0,2013-07-17 10:58:00,2013-07-17 11:22:00,0 days 00:50:00
2005,2005,0 days 00:22:00,10248.0,22.580147625867568,-218.16666666666666,2013-07-18 16:32:00,2013-07-18 16:54:00,0 days 00:36:00
2006,2006,0 days 00:10:00,38638.0,100.00258819266506,-6695.833333333333,2013-07-22 15:40:00,2013-07-22 15:50:00,0 days 00:26:00
2007,2007,0 days 00:08:00,28633.0,100.00349259569713,3052.2,2013-07-22 15:48:00,2013-07-22 15:56:00,0 days 00:08:00
2008,2008,0 days 00:06:00,47530.0,100.00210397862358,706.5,2013-07-22 16:16:00,2013-07-22 16:22:00,0 days 00:06:00
2009,2009,0 days 00:40:00,12198.0,25.664331250394497,-262.3333333333333,2013-07-22 16:22:00,2013-07-22 17:02:00,0 days 03:18:00
